Time;ROI1;ROI2;ROI3;ROI4;ROI5;ROI6;ROI7;ROI8;ROI9;ROI10;ROI11;ROI12;ROI13;ROI14;ROI15;ROI16;ROI17;ROI18;ROI19;ROI20;ROI21;ROI22;ROI23;ROI24;ROI25;ROI26;ROI27;ROI28;ROI29;ROI30;ROI31;ROI32;ROI33;ROI34;ROI35;ROI36;ROI37;ROI38;ROI39;ROI40
51,1559984;86,1993;84,0519;77,4899;64,17469;70,2617;83,0723;74,47543;73,4749;72,13548;69,9075;69,13908;67,09583;68,23038;99,22285;86,89701;144,4431;97,88655;219,26617;76,97824;68,63896;65,82473;64,89079;73,91358;74,24162;68,01222;66,78892;67,06409;74,11649;62,30852;93,3965;91,2466;103,98785;159,37024;89,56539;76,62105;183,51257;83,49834;67,46241;95,02026;92,3142
51,227;86,5352;83,4629;76,9332;64,15539;70,0957;82,6148;73,93563;73,4821;72,02925;69,9044;69,32269;67,35587;68,11971;99,06571;86,42449;143,638;98,15781;219,57678;76,81982;68,76975;65,97604;65,07675;73,95742;74,21818;67,94102;67,17338;66,8798;74,00948;62,14761;93,4025;91,4116;103,66837;159,32578;89,2999;76,83309;183,26447;83,83308;67,41684;94,99523;92,4563
51,2979984;86,5348;83,2947;76,5197;63,89323;70,1619;82,3599;73,79823;72,8027;71,86086;69,9558;69,05743;67,34332;68,30434;98,55875;86,48334;143,1397;98,27437;219,395;76,57414;68,40293;65,98679;65,25085;74,03878;73,67941;68,15038;67,08617;66,86361;73,67409;61,78374;93,1064;91,4718;103,04506;159,17839;88,99423;77,11423;182,8149;83,89825;66,90305;95,12675;92,594
51,368;85,2107;83,1839;76,3761;63,99316;69,8431;81,6365;73,75121;71,834;71,79688;69,5349;69,01485;67,42542;68,20215;97,715;86,19169;143,1549;98,30065;219,68689;76,64322;68,28951;65,50346;65,28143;74,19832;73,60818;67,65622;67,0754;66,64183;73,83205;61,72291;93,3301;91,365;103,11951;159,22777;88,88112;77,27187;181,98755;83,81113;67,20726;95,1412;92,8795
51,439;85,209;83,0561;76,0555;63,95187;69,3539;81,4429;73,74677;70,9378;71,62096;69,2667;68,98645;67,20673;68,19707;97,92625;85,92081;142,5827;98,24738;219,63046;76,63287;68,31199;65,14835;65,19438;74,20197;73,45384;67,65144;66,95589;66,42294;73,87481;61,66036;93,0855;91,3552;102,58425;158,95853;88,94809;77,05546;182,46837;83,96262;67,09115;95,10545;92,6806
51,5099984;85,1041;83,4131;75,7199;64,29856;69,4712;81,1548;73,37001;70,8431;71,4611;69,2489;69,12553;67,39838;68,57312;97,72786;86,05193;142,3391;98,31167;219,97229;76,67216;68,54768;64,99703;65,47176;74,12077;73,45564;67,85813;67,10259;66,57285;74,00614;61,69429;92,9294;91,3087;103,14551;159,06178;89,01637;77,15421;182,60318;83,7582;67,15646;95,21775;92,582
51,581;84,9368;83,2372;75,9875;64,20547;69,2135;81,2262;73,41222;71,0042;71,77514;69,2972;69,08551;67,25928;68,31564;97,86304;86,43011;142,7657;98,359;220,66318;76,79214;68,9312;65,12179;65,25085;74,14467;73,54292;67,92986;66,82227;66,33356;74,11086;61,6025;93,4223;91,2454;103,16875;159,08284;89,02809;76,82237;182,85861;83,84989;67,22874;95,41525;92,9234
51,651;85,1083;83,1675;75,9892;64,47911;69,4526;80,9966;73,20582;70,7823;71,286;69,0312;69,24137;67,38891;68,70638;97,45143;86,0965;142,6486;98,61854;220,7608;77,00697;69,10899;65,04496;65,56474;74,21447;73,56581;67,79171;66,90972;66,28854;74,09882;61,80188;93,283;91,13;103,70206;159,489;89,34232;77,11741;182,93382;83,81056;67,16139;95,37042;93,0732
51,7219984;85,1155;82,9432;75,7675;64,10628;69,1098;80,8129;73,17942;70,6862;71,62807;69,0087;68,49403;67,06086;68,42857;97,74214;85,84855;142,9518;98,62673;220,56779;76,83587;68,93085;64,92886;65,60374;73,81561;73,49549;67,79171;66,8933;66,33843;73,95545;61,58389;93,2245;91,0743;103,3861;159,45554;89,32242;77,10616;182,54408;83,83891;67,40465;95,66324;92,8806
51,793;85,1129;83,3375;75,4681;64,22868;69,3469;80,7068;73,35306;70,7261;71,65611;68,8826;69,07712;67,25406;68,6629;97,61607;86,61835;143,0331;98,40576;220,69414;77,09422;69,54087;65,04113;65,67426;74,1013;73,60728;67,7322;66,74301;66,19339;74,08679;61,86474;93,0255;90,8167;103,41719;159,4487;89,35907;77,05189;183,06276;83,76232;67,31698;95,18931;92,9706
51,8639984;84,976;82,8851;75,8374;64,18617;69,3128;80,3725;73,17672;70,3214;72,12939;68,9966;68,92481;67,0597;68,86279;97,47215;86,03851;143,128;98,46821;220,70561;77,01817;69,3079;65,21035;65,50297;73,76685;73,31843;67,90063;66,69787;66,24795;74,1152;61,62533;92,9847;91,0554;103,4185;159,45361;89,32317;77,15341;182,97363;83,83469;67,57533;95,34078;92,8999
51,934;84,3464;82,6764;75,6842;64,06157;69,3178;80,2876;73,17499;70,1799;72,08897;68,5492;68,85963;67,11688;68,61773;97,63911;86,0675;142,9696;98,19723;220,2709;76,90515;69,23093;65,13464;65,72605;73,97356;73,38136;68,18225;66,44191;66,21579;73,68101;61,62815;93,4387;91,095;103,13493;159,55933;89,216;77,07941;182,59512;83,77272;67,25022;95,3521;92,681
52,005;84,6966;82,6078;75,8391;63,93476;69,4356;80,3047;73,1006;70,0841;72,33496;68,7268;69,10326;67,13891;68,80972;97,78321;86,00433;142,751;98,31097;220,2065;76,99915;69,12125;65,3666;65,57067;73,91026;73,38171;68,00266;66,40472;66,06277;73,81951;61,81689;93,3248;91,1951;103,18143;159,65509;89,25693;77,05043;182,8696;83,80691;67,33759;95,3171;92,8801
52,0759984;84,2431;81,799;75,6109;64,02956;68,991;80,3984;73,17845;70,0928;72,25005;68,7115;68,93353;66,96658;69,04461;97,86285;85,74599;142,9764;98,31633;220,40799;76,82129;69,00988;65,27705;65,81248;73,87132;73,3801;67,87513;66,38574;66,31515;73,62749;61,6724;93,2046;91,0262;103,31257;159,58839;89,16558;77,21046;182,81026;83,88145;67,27112;95,28538;92,6115
52,147;84,4914;83,0641;76,3798;64,0237;69,7228;81,2878;73,97244;71,4255;72,13183;69,3103;69,03808;66,56627;68,15359;98,38928;86,54781;144,7942;98,07064;220,53183;76,85847;68,4622;65,08226;65,1273;73,53577;74,0732;67,66153;66,22955;66,43224;73,67947;61,82455;92,9149;90,9072;103,81413;159,65327;89,11981;76,80595;182,7475;83,90968;67,04267;95,42687;92,5638
52,217;84,7181;83,6771;76,8816;64,08527;70,0045;82,2279;74,26517;72,7216;71,69855;69,5527;69,37173;66,77512;67,50649;98,9;87,03635;145,1817;97,70726;219,97627;76,93029;68,2701;65,07745;65,1532;73,49462;74,54904;67,44421;66,3447;67,01885;74,01766;62,33839;93,0348;91,1766;104,25705;159,14674;89,38865;76,09755;183,78021;83,16211;67,12946;95,16294;91,873
52,2879984;85,5921;83,8478;77,0612;64,15417;69,8992;83,0687;74,23781;73,1124;71,57526;69,7368;69,05002;67,01488;67,47544;98,72054;86,77066;144,3396;98,05566;219,66118;76,49704;68,15531;65,35672;65,4053;73,62963;74,05338;67,46865;66,29752;67,02573;73,94931;62,3079;93,2234;91,1805;104,03853;159,32898;89,35479;76,1497;183,53798;83,34184;67,28505;94,94028;91,998
52,359;86,3472;83,775;76,8428;64,03371;69,8977;83,1638;74,19984;73,3799;71,78021;69,714;69,08648;67,31047;67,62959;99,16428;86,70618;143,9728;98,18155;219,41049;76,78412;67,80756;65,72147;65,34946;74,00839;74,16751;67,66525;66,16055;66,73586;74,03328;62,07615;93,1227;91,1604;103,81165;159,14034;89,21861;76,56214;183,34579;83,66515;67,16749;95,20897;92,2635
52,4299984;86,7231;83,8255;76,4353;64,15319;69,7464;82,4344;73,76932;72,88;71,85944;69,7882;69,04517;67,28516;68,0096;98,55268;86,05149;143,0466;98,63733;219,70886;76,79594;67,92643;65,90934;65,76662;74,39285;73,82799;67,58289;66,69505;66,63428;74,26063;61,71149;93,3475;91,3209;103,43848;159,25844;89,17525;76,97366;182,96092;83,85343;67,27518;95,12124;92,7464
52,5;86,4463;83,2839;76,3226;64,13218;69,7429;82,2124;73,857;71,6322;71,9159;69,4835;69,09551;67,40089;68,50423;98,27428;86,56599;142,802;98,57502;219,61348;76,78179;68,17064;65,57918;65,67207;74,16398;73,63523;67,85122;66,75275;66,40519;74,05811;61,55965;93,0209;91,1973;103,06674;159,17668;89,04465;77,25228;182,9978;83,91254;67,22264;95,09726;92,9232
52,571;86,0615;83,7252;76,273;64,02615;69,1825;81,6725;73,63963;71,3372;71,85172;69,4193;69,07745;67,52744;68,71598;98,05464;86,73518;142,8198;98,47965;220,33359;77,02324;68,59537;65,17712;65,53542;74,1453;73,89434;67,84272;67,13465;66,47682;73,99872;61,73948;93,3245;91,3915;103,36259;159,26518;89,27126;77,21787;182,98096;83,94341;67,19739;95,32871;92,9405
52,6419984;85,8243;83,4134;76,0852;64,18495;69,1975;81,4733;73,64579;70,9423;71,75686;69,0679;69,05937;67,38273;68,52287;97,87035;86,27737;142,8053;98,52501;220,32034;76,9267;69,00817;65,43355;65,65741;74,36736;73,73945;68,05101;67,35907;66,51275;74,25755;61,69757;93,3188;91,4222;103,12056;159,18715;89,19926;77,43468;182,48108;84,06265;67,52802;95,37653;93,1587
52,713;85,2802;83,1574;75,9578;64,09382;69,187;80,9364;73,21199;70,6982;71,67987;68,6097;69,25395;67,24845;68,53981;97,72321;86,34704;142,8836;98,22945;220,10861;77,05429;69,23297;65,25716;65,35538;74,13865;73,3022;67,94952;67,13978;66,41206;74,05581;61,77795;93,5631;90,7616;103,23341;159,28752;89,50568;77,47306;182,52991;83,88602;67,20493;95,3378;93,0474
52,783;84,9756;83,1226;75,953;64,13169;69,4175;80,8706;73,25323;70,7563;71,72497;68,5044;69,04679;67,22025;69,04461;98,07072;86,01991;142,7762;98,45804;220,30263;76,69772;69,22616;65,43009;65,5142;73,97262;73,18446;67,8018;67,16183;66,31647;73,93625;61,69601;93,5291;91,0639;103,1638;159,44678;89,23293;77,17843;182,58705;83,81377;67,5135;95,29625;92,774
52,8539984;84,6561;82,7628;75,5712;63,90838;69,3093;80,5788;72,95606;70,6198;71,70506;68,5826;68,9374;67,176;68,82891;97,71214;85,65859;142,4501;98,12546;220,03995;77,01225;69,46526;65,31003;65,56849;74,07075;73,35251;67,80128;66,87766;66,24861;73,91116;61,71978;93,4227;91,3245;102,97806;159,38115;89,48726;77,10854;182,71867;83,60901;67,24992;95,1266;92,5531
52,925;84,7623;82,8565;75,5251;64,0689;69,007;80,3807;72,9231;70,4398;71,5781;68,8252;69,04711;66,86399;69,40147;97,72215;85,56425;142,8131;98,31605;220,53708;77,02872;69,53031;65,26235;65,28799;73,86103;73,49135;67,5967;67,16799;66,41983;74,00487;61,82893;93,2465;90,9872;103,58477;159,30301;89,32353;77,00675;182,86887;83,63564;67,39391;95,30876;92,905
52,9959984;84,7855;82,418;75,5653;63,96751;69,1078;80,1021;73,09154;70,5587;71,7729;68,5667;69,06808;67,24362;69,11914;97,83768;85,58589;142,6685;98,0835;220,17354;77,02662;69,32697;65,24469;65,42215;73,83524;73,46124;67,38735;66,8315;66,10291;73,79698;61,68475;93,4532;91,0247;103,3797;159,67113;89,29768;77,40847;182,47473;84,05819;67,22787;95,35746;92,9436
53,066;84,6266;82,1104;75,2917;64,16956;69,0321;80,0957;73,08749;70,3218;71,63985;68,7137;68,96644;66,95325;68,71767;97,57661;85,41108;142,831;98,12602;220,39276;76,90853;69,06608;65,18503;65,29048;73,70513;73,3168;67,24602;66,8397;66,16389;73,64823;61,5337;93,0674;91,0804;103,36938;159,16374;89,10307;77,0724;182,24298;83,84361;67,06241;95,15222;92,6451
53,137;84,0341;81,9185;74,8054;63,85121;69,1093;79,9721;73,02139;70,1286;71,64412;68,5632;69,01775;66,99304;68,65952;97,62518;85,71744;142,7866;98,01088;220,10138;76,47085;68,64714;64,93243;65,54384;73,9761;73,3022;67,0898;66,6235;66,57063;73,65387;61,40313;92,6879;90,877;102,86377;159,11458;88,99237;76,92812;182,45641;83,62627;67,02932;95,07;92,3825
53,2079984;84,5175;82,078;75,3738;64,04153;69,3193;80,6201;73,6321;70,4478;71,78915;68,7461;68,91417;67,06723;68,3083;97,43125;86,33146;142,8731;98,30898;220,44519;76,71779;68,60593;64,95628;65,49703;73,85328;73,40786;67,2338;66,58604;66,08583;73,63441;61,55919;92,9762;91,0006;103,14472;159,23589;88,93488;76,72217;182,71721;83,6113;66,78723;95,16622;92,3443
53,279;84,8209;83,1017;76,5367;64,02394;69,7093;81,8931;74,00848;71,9166;71,75665;69,6315;69,24363;66,86051;67,5607;98,63071;86,79706;144,6878;97,8662;220,26741;77,05218;68,24489;64,73419;64,92979;73,58294;74,24612;67,40595;66,75507;66,83012;73,86994;62,11259;92,7429;90,9668;104,44867;159,60828;89,37451;76,12085;183,46666;83,40631;66,97881;95,20152;91,9008
53,349;85,4737;84,0188;77,2328;64,10579;69,8947;83,031;74,40894;72,7303;71,82632;69,8629;69,25847;66,98763;67,38114;99,15965;87,49805;145,0105;97,8217;219,70287;76,96324;68,24455;64,9396;65,33479;73,98212;74,35665;67,18491;66,63247;66,96207;74,30517;62,324;93,1954;91,1321;104,46696;159,36063;89,30289;76,25877;183,77338;83,39522;67,37417;95,10366;92,1032
53,4199984;86,2486;84,2393;76,9935;63,83899;69,9168;83,2411;74,27751;73,2735;71,95815;70,0069;69,18329;67,06839;67,68774;99,18893;87,37862;144,3441;98,35476;219,61299;76,85995;68,14577;65,6124;65,41747;73,90693;74,23098;67,66472;66,7702;67,14682;74,2596;62,29288;93,0482;91,2402;104,43299;159,35315;89,45396;76,53673;183,44933;83,50943;67,45254;95,01534;92,3232
53,491;87,0771;83,8353;76,7528;64,04007;69,8697;82,7963;74,04933;72,9547;72,15154;69,6838;68,99742;67,24324;67,9153;99,25643;86,91952;143,6765;98,22591;219,54607;76,75116;68,31744;65,78187;65,6674;74,33571;73,75406;67,70616;66,42139;66,90752;74,03252;61,96122;93,1727;91,4843;103,68835;159,26111;89,16112;76,98822;183,51819;83,80965;67,4209;95,10366;92,76
53,5619984;86,9806;83,6364;76,3886;64,12558;69,9875;82,3351;73,62228;72,1418;71,87081;69,5075;68,89319;67,34467;68,33992;98,44411;86,82605;143,2503;98,32114;219,54932;76,70427;68,72139;65,73605;65,90109;74,08911;73,80653;67,79968;66,60836;66,58949;74,08346;61,68773;92,9993;91,4575;103,19618;158,98193;89,19032;77,3595;182,98706;83,95484;67,2688;95,23488;92,796
53,633;85,7172;83,4173;76,2917;64,40606;69,7053;81,6927;73,41993;71,3512;71,7597;69,2766;69,01259;67,22449;68,70469;97,86911;86,33535;143,0383;98,34798;219,86142;76,85953;68,84469;65,5021;65,72917;73,84726;73,36026;67,8289;66,4078;66,44933;73,97005;61,63253;93,1535;91,0058;103,14512;159,14749;89,30121;77,42329;182,77655;83,75111;67,29579;95,05421;93,0913
53,703;85,3304;83,4061;75,7955;63,98803;69,2331;80,9474;73,06514;70,9725;71,6299;69,1022;68,74153;67,09737;68,21683;97,935;86,19645;142,8239;98,32594;220,05243;76,74483;68,89135;65,40427;65,322;73,82843;73,19617;67,6424;66,72429;66,38612;73,90297;61,7692;93,4798;90,8247;102,97349;159,233;89,10735;77,25387;182,81831;83,8021;67,40668;95,14254;92,7464
53,7739984;85,0223;83,0383;75,8966;64,11654;69,5409;80,5639;73,21835;70,6552;71,56632;68,5592;68,98451;67,22218;68,84867;97,67375;85,96841;142,7222;98,3217;219,9588;77,01119;69,13216;65,39711;65,43682;73,90883;73,32636;67,58661;66,54578;66,25926;73,75089;61,67131;93,0454;90,8828;102,98419;159,19164;89,08819;77,0593;182,66814;83,70481;67,27605;95,02309;92,6739
53,845;84,8845;83,0784;75,8043;64,27461;69,0105;80,3562;73,21622;71,0008;71,77534;68,4863;68,89352;67,02879;68,79616;97,83678;85,77456;142,8915;98,3696;220,18053;76,92543;69,36955;65,33585;65,44743;73,91579;73,15488;67,81721;66,66453;66,45753;73,76369;61,57514;93,2883;91,3391;103,0593;159,31905;89,14568;77,18597;182,64981;83,78987;67,36691;94,95412;92,6761
53,9159984;84,6654;82,5866;75,7111;63,94527;69,2421;80,424;73,21295;70,593;71,64229;68,3919;68,98612;67,30564;68,7476;97,75107;85,99438;142,8603;97,92865;220,25468;76,88868;69,27214;65,18194;65,24961;73,96391;73,19888;67,95271;66,50192;66,23863;73,67691;61,66145;93,3631;90,8886;103,13087;159,09341;89,02847;77,12521;183,03076;83,68584;67,04674;94,97796;92,6161
53,986;84,724;82,5392;75,5585;63,96213;69,217;80,2628;73,11158;70,4602;71,75564;68,2498;69,18877;67,06839;68,73574;97,26661;85,63263;142,6285;98,21532;220,3161;76,78539;69,01942;65,1833;65,17691;73,60969;73,11864;67,73007;66,65761;66,37347;73,59165;61,56919;93,1472;90,8715;103,2355;159,24808;89,19256;77,27081;182,17534;83,9481;67,02932;95,33556;92,7091
54,057;84,5508;82,5193;75,4744;63,82873;69,1795;80,2535;72,96647;70,3493;71,61609;68,4405;68,94579;67,03671;68,59853;97,35143;85,58244;142,6636;98,17236;220,1261;76,69582;68,67336;65,03582;65,47457;73,99035;73,17545;67,57067;66,81688;66,18497;73,59601;61,38858;92,7691;90,681;102,85658;159,2251;89,176;77,30179;182,63077;83,78747;66,97939;95,05615;92,6141
54,1279984;84,1513;82,3497;75,3441;63,53872;69,0692;80,177;73,18771;69,9336;71,62949;68,4361;69,14133;67,12539;68,61716;97,47464;86,07529;142,4431;98,33625;220,29114;76,75306;68,67847;65,00198;65,44898;74,0592;73,35485;67,50159;66,82867;66,30982;73,54993;61,57608;92,6589;91,2773;102,69605;159,44688;88,83479;76,77895;182,73309;83,60146;67,22322;95,24606;92,3569
54,199;84,4981;82,132;75,4112;63,50232;68,9609;80,1925;73,06552;69,9238;71,68068;68,7745;68,87222;67,16885;68,57594;97,63947;85,91476;142,5326;98,23693;220,34357;76,66054;68,56948;65,01247;65,81498;73,99383;73,15868;67,40542;66,66761;66,47549;73,63057;61,51368;92,5915;91,0037;103,13741;159,12408;89,02493;76,8053;182,90868;83,63187;67,31524;95,21925;92,3427
54,269;84,7134;82,3236;75,4191;63,75177;68,806;80,2718;73,20659;69,5862;71,73329;68,848;68,88383;67,22025;68,68944;97,29678;86,13241;142,4563;98,15612;220,20973;76,6954;68,13794;65,00284;65,69205;73,99193;73,30418;67,17322;66,75533;66,19583;73,68459;61,55903;92,8514;90,6989;103,05682;159,33989;88,88503;76,81522;182,25201;83,676;67,18723;95,29639;92,4373
54,3399984;84,4678;82,3298;75,3956;63,82946;68,7644;80,3379;73,27558;70,0479;71,84095;68,9514;68,82156;67,07535;68,36308;97,685;86,09389;142,4912;98,38881;220,65617;76,95585;68,03747;65,03249;65,8961;74,10019;73,18121;67,50372;66,54168;66,29341;73,93062;61,42377;92,817;90,2691;103,31714;159,32054;89,17246;77,09623;182,41295;83,77055;67,01974;95,22937;92,5455
54,411;84,5659;83,1668;76,183;63,97654;69,2085;81,3194;73,83273;70,9362;71,84623;69,4707;69,16393;66,72044;67,59571;98,05679;86,9749;143,9308;98,03377;220,42871;76,97423;67,89203;65,11055;65,49797;73,82241;73,57357;67,42508;66,45781;66,43424;73,60011;61,61642;92,9805;90,7516;103,6186;159,33124;89,11944;77,1264;183,14139;83,59129;67,10624;95,24978;92,613
54,4819984;84,7375;83,5148;76,6837;63,84021;69,2236;82,2088;73,87859;71,9623;71,70486;69,353;68,93417;66,54868;67,36024;98,93304;87,31112;144,5444;97,67901;219,83595;76,8232;67,64577;64,68453;64,97348;73,61016;74,40696;67,38683;66,4019;66,94655;73,87762;62,15872;92,856;90,6104;104,4744;159,09747;89,44484;76,09583;183,82539;83,24249;67,19971;94,96738;91,6195
54,552;85,7096;83,6336;76,6599;64,02589;69,6797;82,6576;74,0636;72,6681;71,68089;69,491;69,04517;66,62191;67,66177;98,89732;86,81047;144,1554;97,75813;219,41599;76,67026;68,24455;65,32152;65,24555;73,69025;74,11071;67,29065;66,2988;66,72256;74,11111;62,16638;92,9649;90,7781;103,87122;158,89493;89,36353;76,29133;183,89938;82,99931;67,28709;94,52949;91,8862
54,623;86,3544;83,7732;76,4899;64,05864;69,6336;82,5746;74,106;73,029;71,8316;69,7184;68,93643;66,82863;67,62902;99,21696;86,52099;143,8564;97,87878;219,39151;76,67089;68,96764;65,5772;65,18783;73,71368;73,70303;67,22582;66,55579;66,73985;73,98361;62,05145;93,3011;90,9254;103,63023;158,66129;89,26549;76,63706;183,43199;83,48222;67,40581;94,51683;92,2698
54,6939984;86,4623;83,3201;76,2798;64,08771;69,6617;82,1719;73,5026;72,5111;71,65773;69,2389;68,92804;66,9801;67,87183;98,70197;85,94028;142,9776;97,75035;218,85419;76,53844;68,83345;65,84078;65,33105;73,57138;73,50163;67,24495;66,48013;66,38323;73,69483;61,9165;93,4709;90,7358;103,02273;158,806;89,39777;76,96452;182,32454;83,50543;67,23861;94,81873;92,5452
54,765;85,5428;82,8356;76,0351;63,92109;69,6812;81,3934;73,12411;71,8314;71,45297;68,7978;68,61181;66,99498;68,16431;97,91946;85,89095;142,4393;97,72266;218,7146;76,23532;69,14884;65,417;65,14384;73,56458;73,18824;67,56748;66,14594;66,36616;73,62007;61,66661;92,9323;90,4314;102,45794;158,60732;88,71162;77,09927;182,35727;83,42266;67,0447;94,65952;92,3062
54,835;85,2583;83,0153;76,0093;63,92841;69,3173;80,9246;73,09347;70,9555;71,25411;68,8573;69,02097;67,40398;68,28684;97,71286;85,7421;142,469;98,05341;219,57729;76,64153;69,71355;65,37611;65,25367;73,69025;73,36657;67,63708;66,0218;66,23797;73,46621;61,54324;92,8933;91,0082;102,55434;158,77853;88,8614;76,96228;182,03175;83,56522;66,71872;94,53545;92,4202
54,9059984;84,9507;82,892;75,6905;64,13291;69,2977;80,4223;72,77837;70,7805;71,31749;68,4838;68,90771;67,00599;68,74703;97,46429;85,59455;142,5423;97,86536;219,67566;76,71716;69,22854;65,15465;65,4078;73,71542;73,21818;67,5882;66,15158;66,37103;73,77215;61,54605;92,9926;91,0332;102,54467;158,85678;88,664;76,99775;181,96727;83,75683;66,99332;94,79967;92,4373
54,977;84,606;82,6437;75,3965;63,58514;69,2551;80,6218;72,68048;70,6828;71,34288;68,2268;68,77799;66,99227;68,39921;97,22054;85,50411;142,1225;97,88471;219,83046;76,50718;69,02486;65,03471;65,24774;73,70481;73,05842;67,37407;66,33496;66,24307;73,63057;61,45676;92,6642;90,5053;102,60397;158,70917;88,80595;77,12852;182,17046;83,57391;66,81074;94,77927;92,2844
55,0479984;84,3835;82,4594;75,1515;63,81749;69,0571;80,2017;72,60493;70,0385;71,51736;67,9012;68,56147;66,85259;68,23546;96,84679;85,40978;141,8345;97,8857;219,85693;76,48183;68,63658;64,97382;65,27769;73,55429;72,86423;67,37301;66,59041;66,19495;73,52816;61,40625;92,7553;90,4603;102,58934;158,6972;88,53042;76,81483;181,9917;83,64376;66,96458;94,77584;92,1015
55,118;84,5626;82,2849;75,1796;63,75079;68,7529;80,2636;72,82424;69,9702;71,75076;68,0816;68,79993;67,05371;68,40881;97,32178;85,47425;142,2007;98,05538;219,9668;76,52113;68,55415;64,98753;65,46397;73,88952;72,98125;67,45643;66,77097;66,27634;73,62724;61,45583;92,2567;90,5866;102,87278;158,96461;88,67721;76,69848;182,2254;83,62181;66,72511;94,69318;92,2312
55,189;84,6435;82,3873;75,1654;63,53555;68,8566;80,1809;72,94662;69,9619;71,77818;68,0505;68,71474;67,12577;68,31395;97,22143;85,35786;142,3564;98,24315;220,25717;76,48352;68,59809;64,88426;65,32075;73,98766;73,16624;67,51434;67,01949;66,17809;73,69739;61,49648;92,6514;91,0776;103,08804;159,28528;88,6813;76,86935;182,55336;83,45353;67,20726;95,08296;92,4233
55,2599984;84,8243;82,5416;75,2659;63,8065;68,7604;80,4488;73,02197;69,6956;71,69957;68,072;68,85253;67,08907;68,49012;97,27571;85,87495;142,3306;98,10215;220,39825;76,60984;68,45368;64,79089;65,15257;73,72665;73,38136;67,30765;66,81072;66,0601;73,57578;61,53432;92,5557;90,7951;103,03344;158,86703;88,95274;76,87108;182,75946;83,63931;66,92918;95,00834;92,3473
55,331;84,6515;82,1536;74,8544;63,68556;68,6852;80,2527;72,79514;69,8793;71,86228;68,1315;68,72668;66,9175;68,32693;97,50571;86,08438;142,0607;98,23962;220,32858;76,51014;68,20368;64,89933;65,38596;73,75008;73,07176;67,23698;66,72736;66,03837;73,49411;61,43378;92,9252;90,5184;102,83543;158,86639;88,88019;76,83918;182,55067;83,39716;67,19419;95,20509;92,4739
55,401;84,1825;82,1432;75,0377;63,613;68,7313;79,8669;72,6508;69,5673;71,66991;68,1944;68,49693;66,67214;68,1022;97,38804;85,84163;142,4484;98,2666;220,27365;76,50465;68,29973;64,86475;65,35788;73,67616;72,83123;66,86982;66,70813;66,11222;73,52944;61,21532;92,4798;90,4472;102,82706;158,87527;88,91237;76,86433;182,65298;83,44849;67,01655;95,05779;92,2175
55,4719984;84,2562;81,7182;75,1577;63,52211;68,6426;79,7724;72,46001;69,3297;71,54906;67,9785;68,44788;66,79038;68,42857;97,33179;85,93379;142,002;98,05792;219,83745;76,71335;68,00545;64,96332;65,16319;73,84615;72,91886;66,85441;66,60964;66,04125;73,63518;61,43565;92,6191;90,4746;102,9441;158,85294;89,03405;76,50324;182,87619;83,24454;67,01887;94,66354;92,1766
55,543;84,7758;82,9241;75,9295;63,79526;69,3403;81,0912;73,52631;71,2441;71,58785;69,1542;68,96515;66,65456;67,61491;98,32714;86,68022;143,9916;97,70726;219,80774;76,71398;67,65191;64,78903;64,9766;73,41168;73,54598;67,1966;66,45396;66,40031;73,67818;61,6405;92,7858;90,1814;103,44462;158,86255;89,12856;76,71529;182,96336;83,41946;67,17039;94,98257;92,1261
55,6139984;85,0447;83,4319;76,5205;63,87759;69,5028;82,0132;73,68028;72,1592;71,52386;69,4997;68,89674;66,3182;67,25353;98,64571;87,20597;144,6338;97,41848;219,59575;76,67786;67,4128;64,80484;64,65242;73,33935;73,93816;66,96281;66,30341;66,71613;73,79134;62,31353;92,9816;90,4021;104,47375;158,86703;89,47888;76,03455;183,32698;83,12199;67,45254;95,00134;91,6299
55,684;85,3009;83,6886;76,8295;63,97361;69,3414;82,4074;73,78069;72,9329;71,59415;69,3268;68,66602;66,64084;67,09995;99,01517;86,7235;144,1226;97,33668;219,00774;76,703;67,79973;65,10907;64,48799;73,24818;73,80869;67,07917;66,35881;66,48924;73,74654;62,0577;93,0358;90,2743;103,76424;158,67978;89,11386;76,35354;183,0696;83,30193;67,24789;94,65698;91,8388
55,755;85,8521;83,0697;76,4163;63,83802;69,5815;82,4283;73,78049;72,8061;71,54581;69,4657;68,81833;66,65012;67,25974;98,75661;86,40718;143,8937;97,37426;218,73083;76,50613;68,36478;65,46368;64,68018;73,40693;73,45583;67,13868;66,06796;66,45908;73,5233;61,79656;92,5528;90,7823;102,875;158,74861;88,84633;76,65546;182,91307;83,27632;67,05283;94,53143;91,9015
55,8259984;86,086;82,8231;75,9094;63,86;69,414;81,5813;73,254;72,2426;71,78428;69,3526;68,93966;66,99633;67,82044;98,26357;85,78797;142,5083;97,5729;218,9131;76,14385;69,18597;65,48122;64,85991;73,5057;73,13055;67,56802;66,03796;66,2994;73,55658;61,54949;92,5323;90,5799;102,65648;158,53998;88,84782;76,85797;182,1199;83,63496;66,83135;94,48153;92,1349
