Time;ROI1;ROI2;ROI3;ROI4;ROI5;ROI6;ROI7;ROI8;ROI9;ROI10;ROI11;ROI12;ROI13;ROI14;ROI15;ROI16;ROI17;ROI18;ROI19;ROI20;ROI21;ROI22;ROI23;ROI24;ROI25;ROI26;ROI27;ROI28;ROI29;ROI30;ROI31;ROI32;ROI33;ROI34;ROI35;ROI36;ROI37;ROI38;ROI39;ROI40
49,6699984;21,1024;21,9478;19,2557;24,1236;17,9439;24,2417;23,36;19,433;39,2021;25,3109;17,7996;108,1822;50,2575;30,4721;41,0753;44,4573;65,9778;59,3563;19,21293;94,1134;17,55509;18,88112;66,7661;75,6729;18,7418;58,7561;12,42049;85,0228;41,5815;66,8716;71,3233;21,16079;40,84577;20,30214;18,44116;56,7983;22,31462;16,31524;26,20241;25,53183
49,741;21,8407;21,4873;19,2736;23,3611;17,9003;23,9679;24,7576;19,4157;39,6269;28,1629;17,8364;107,5993;51,1745;30,2459;42,2553;45,0752;66,0014;59,38102;19,09421;97,5634;17,12784;18,29236;67,4877;75,3693;19,9277;59,8407;12,57441;84,5714;41,5891;67,0557;71,6314;21,73916;41,04575;20,1094;18,364;57,7556;22,5307;16,09811;26,0773;25,18702
49,8119984;21,0067;21,7541;19,4342;23,6536;17,8366;24,2029;24,3939;19,3591;40,3752;27,6178;18,7809;107,8688;50,2315;30,11;41,9723;44,916;66,4847;59,00275;19,33481;97,6567;16,90526;17,64618;69,5826;76,6598;19,8874;63,1565;12,89887;85,0074;42,0042;66,1521;72,6846;21,57119;41,00877;20,10084;18,39391;57,5744;22,60889;16,1074;25,95279;25,64905
49,882;27,7391;26,2679;28,1733;25,4254;30,6817;41,5976;35,6213;35,5421;44,7658;31,5283;27,7186;107,8789;50,2484;31,4989;42,6863;44,2854;65,6697;59,14882;19,14808;95,1328;17,12302;17,63058;71,2246;76,2038;20,8826;63,5914;12,53781;84,4762;41,8263;65,8755;72,0798;21,00144;40,95041;20,33526;18,71622;57,484;22,28501;16,22554;26,57268;25,39639
49,953;27,1681;26,1292;27,8876;26;29,3699;41,7479;34,3586;42,3323;46,6;37,1854;28,7344;106,55;50,0745;31,8743;41,862;44,1684;65,3841;57,71036;18,27757;93,109;16,78273;16,97161;70,3951;76,568;21,0489;64,8015;12,97915;84,4071;42,9229;65,9596;71,1562;21,1412;40,1755;19,58065;18,27254;57,8266;22,34778;15,89463;25,59532;25,16249
50,0239984;25,6772;25,2348;26,3047;25,2331;26,1419;37,1823;30,698;37,7982;42,236;33,0421;26,668;107,4706;50,8238;32,0143;41,3449;44,1506;64,7845;58,22721;18,58661;88,8886;16,61166;16,81872;69,7013;76,4663;20,2333;64,0274;12,52828;83,7299;43,1292;67,3621;70,193;21,19906;40,0838;19,40298;18,7186;57,5553;22,50749;16,18403;25,03366;24,8009
50,095;25,2061;24,5744;24,4766;24,0647;23,9328;33,8931;27,9372;33,4093;39,3214;29,6545;24,5799;107,5292;51,306;31,2555;41,9559;44,4157;65,529;58,89863;18,85488;84,0644;16,70059;16,86677;68,7963;76,2852;20,3294;65,8135;12,56931;84,1231;41,9714;66,6433;71,5388;21,21682;40,35111;19,63349;18,42727;57,6591;22,55253;16,32366;25,47096;24,88314
50,165;24,6831;24,0665;22,4577;23,7493;23,1865;31,3779;25,038;30,3987;36,9015;27,8411;23,163;107,5578;49,939;31,4375;40,6698;44,6646;65,4188;58,43645;19,20427;79,4527;16,68849;17,58627;67,8908;77,8895;20,2109;65,6812;12,83943;84,8441;42,1912;67,1759;70,9686;21,40125;40,40434;20,00707;18,49239;57,4379;22,60684;16,10914;25,81233;25,86312
50,236;23,9654;23,5106;21,6505;23,2785;22,417;28,0996;23,5009;27,1565;37,7627;25,8445;22,2359;108,6996;50,1626;30,6018;41,9005;45,1613;65,4032;59,30362;19,16793;74,7228;16,1145;18,91513;66,9004;77,9048;20,2832;65,5678;12,7403;84,3044;42,1149;69,084;71,3613;21,34666;41,34224;20,38605;18,454;57,7314;22,79364;16,22003;26,25156;25,43553
50,307;22,2221;22,5785;20,9054;23,1647;20,8055;26,1019;22,243;23,7767;38,9673;24,167;20,5679;108,4133;50,2163;30,732;42,1982;44,8951;66,2817;59,92759;19,37178;72,5204;16,28644;19,79407;66,422;76,0934;20,6429;64,3734;13,08073;85,404;41,4713;68,1181;72,4177;21,35619;41,1274;20,53042;18,66539;57,3643;22,79844;16,60029;26,67352;25,83048
50,3779984;21,7147;22,2511;20,2974;23,0833;19,1173;25,0053;21,1736;21,7525;39,6439;22,586;19,4989;107,3916;50,9622;30,5743;40,1783;44,8969;66,3724;59,91461;19,75348;77,0821;16,85684;19,77847;65,9432;74,1859;20,3209;62,118;12,83899;84,7414;41,4053;68,1195;71,2618;21,34587;41,48632;20,06642;18,53925;57,915;22,43512;16,39245;26,31606;25,68422
50,449;21,4092;22,6531;19,6361;23,6215;18,8947;24,7755;20,8851;20,5066;39,6364;21,9368;18,3695;107,768;51,454;29,9861;41,9948;45,0681;66,0078;59,15306;19,32488;82,5163;16,93836;20,07332;65,5244;72,7124;19,3454;59,6414;12,74451;85,0279;41,4078;67,4621;71,2444;21,00287;40,91439;19,85935;18,54877;57,2142;22,72939;16,17417;26,46515;25,46168
50,519;21,5727;22,333;19,6225;23,3924;18,7794;24,6556;21,1285;20,0351;40,2923;22,5037;18,6189;108,2668;50,1767;30,1302;41,9996;44,3455;66,3449;58,9598;19,02049;89,7534;17,08807;20,41841;64,7119;76,0294;18,8294;60,1398;12,52029;85,5131;41,3439;67,3507;71,6743;21,6058;40,87313;19,91609;18,57088;57,8584;22,59563;16,32685;26,16413;25,09378
50,5899984;21,2705;21,8603;19,6803;23,8155;18,5504;24,655;21,5978;19,676;40,0471;23,5498;19,1549;108,5904;50,1338;30,6818;41,45;44,7836;66,3234;59,06392;19,19751;97,8954;17,16378;19,9688;64,9539;77,1507;18,5473;60,0959;12,6578;85,3482;42,0166;68,7709;70,9802;21,46343;41,15519;20,18233;18,54613;58,0383;22,7478;16,17329;26,14552;25,13742
50,661;21,5175;22,0212;19,5092;23,2981;18,3173;23,7946;21,6281;19,2674;39,5468;24,0551;19,2197;108,1961;50,6889;30,2495;42,698;44,7573;66,7785;59,50811;19,21251;102,5054;16,5751;19,23994;64,3612;77,2642;18,8098;57,2916;12,58062;85,4982;41,7916;68,217;71,5775;21,4407;40,85699;20,09935;18,61059;57,24;22,63839;16,43512;26,26616;25,64238
50,7319984;21,4994;21,3811;19,817;23,6655;18,4381;25,0546;21,8426;19,2724;38,3565;25,6196;20,1484;108,3644;50,4297;30,4102;41,4418;44,5236;65,6427;59,83146;19,10034;104,0691;16,59536;19,28331;65,2545;76,1543;19,8969;54,4193;12,45731;85,5753;42,192;68,5074;72,0819;21,30982;40,92037;20,20223;18,52323;58,1399;22,84829;16,2;25,95591;25,58323
50,802;21,5221;22,0502;19,859;23,5822;17,5208;25,1896;22,0622;19,507;35,1716;27,3143;19,8132;107,6835;50,0124;30,1355;41,7326;44,4565;66,2792;58,97803;18,9812;105,718;16,5436;19,12605;64,2757;77,7216;20,5611;52,8889;12,48348;85,661;42,2174;68,5;72,5854;21,14485;41,3385;20,10158;18,83468;57,83;22,52738;16,42816;26,44236;25,62471
50,873;21,3902;22,1313;19,1433;23,7865;17,8942;24,4609;21,6662;19,3576;34,2206;28,4308;20,456;107,4007;51,0356;30,7195;41,241;45,016;65,9439;59,15081;19,38213;104,9612;16,37574;18,96443;64,3316;76,068;20,8719;50,2193;12,42604;84,7135;42,1625;67,6883;72,5175;21,17124;41,11052;20,45972;18,67068;57,8943;22,77398;16,07025;26,15743;25,66582
50,9439984;27,2082;24,8662;26,2676;24,8234;26,5193;31,3244;28,0992;20,6899;36,8781;29,6745;24,4372;107,085;50,7798;30,897;42,4985;44,5368;65,8298;59,06442;18,94191;100,28;16,22456;18,61903;64,1852;73,7303;20,9644;49,9618;12,28898;84,2286;42,0449;68,4202;71,5912;21,35162;40,76988;19,97377;18,54136;56,8654;22,74803;16,54398;26,19139;25,11362
51,015;26,5879;25,6715;27,8488;25,8365;30,4251;42,1199;37,0439;42,2607;48,5665;36,4667;27,1607;106,5705;51,2547;31,6637;41,0623;44,5125;65,8031;57,43121;18,28961;95,3188;16,05114;17,61716;66,5434;75,8606;21,0654;52,8692;12,39964;84,0328;43,1814;68,5206;71,2323;21,1745;40,5342;19,48;18,50748;57,7126;22,4318;16,51147;26,0204;25,20325
51,085;25,5343;25,8224;26,2297;25,8263;26,5719;37,1747;33,7023;38,7563;46,3774;34,1978;24,9413;106,7709;50,6234;31,468;40,7741;44,5423;65,2446;58,32659;18,24673;89,9288;16,63587;16,99719;67,0745;78,084;20,3778;57,286;12,44289;84,1229;43,3708;68,2762;70,9498;21,31204;40,23236;19,28391;18,51847;57,8376;22,63279;15,94078;25,01772;24,57475
51,1559984;24,9275;24,5761;24,5616;25,2299;23,8692;33,6533;30,0717;34,4957;42,5848;30,791;23,9832;107,4757;50,1412;31,7252;41,527;44,6091;65,7994;59,24619;18,67744;82,8062;17,19528;17,47894;68,2219;79,4629;20,4724;60,4183;12,54114;84,02;42,6768;69,1543;71,4907;21,13506;40,20308;19,72149;18,47955;57,223;22,1979;15,83251;25,32738;24,84455
51,227;24,1235;23,5301;23,4591;23,634;23,2692;30,7133;26,967;30,6748;39,2255;29,3162;22,6541;107,6045;50,8199;31,2914;42,27;44,3013;65,9384;58,49239;18,96325;79,1349;17,32794;16,9092;69,1494;79,1132;21,4267;63,7317;12,67598;84,4951;42,4288;68,6922;70,8326;21,05316;40,83764;20,32223;18,43283;57,4855;22,76278;16,34253;25,82454;25,1706
51,2979984;23,7063;23,4208;21,4441;22,8339;21,9308;28,5599;24,652;27,221;35,8131;27,5769;20,8454;108,1397;49,6714;30,5063;41,8715;45,4151;65,8913;58,92484;19,65167;74,4254;17,83016;17,12824;68,4981;76,6244;21,2487;67,5286;12,95165;84,6813;42,0411;68,6376;70,9714;21,343;40,65124;20,08261;18,32786;57,8816;22,60524;16,45312;26,28239;25,39387
51,368;22,5836;22,6642;20,7443;22,8146;20,409;27,0349;22,6286;24,3282;32,8877;27,0237;19,2698;107,8771;50,594;30,1766;42,4392;44,6667;66,4665;59,25668;19,40093;72,4789;17,39365;17,12449;68,2206;73,0893;21,4378;71,5345;12,95897;84,7865;42,1068;68,7582;70,5486;21,11612;41,6056;20,16856;18,40437;57,5477;22,30811;16,2775;26,36327;25,14842
51,439;21,456;22,2438;20,1034;23,0801;19,3414;25,9367;21,3076;22,0317;31,0892;26,7477;18,6699;107,1453;48,9351;30,3961;42,4959;45,1319;65,4864;59,06742;19,75855;78,7279;17,07609;17,46022;67,49;71,2398;20,5946;73,4527;12,79219;84,9444;41,2185;68,4911;71,6633;21,37461;41,24722;20,20447;18,4994;57,274;22,51904;16,16255;26,49762;25,8752
51,5099984;21,3574;22,1292;19,7519;22,7178;18,4361;25,3672;20,7159;21,4749;30,1824;26,3723;18,2488;108,2763;50,6601;29,522;42,736;45,4131;65,9816;59,46991;19,29066;87,346;16,64538;18,55757;67,2928;72,0543;20,6892;73,4042;12,68818;84,2279;41,6794;67,134;71,2551;21,18979;40,85154;20,15274;18,28154;57,3333;22,56214;16,23338;26,50283;25,2633
51,581;22,0898;22,1675;19,7428;22,4276;18,5965;25,1531;20,2893;19,9419;31,6874;25,9255;18,4114;107,8176;50,2942;30,3118;42,9152;45,0837;65,8387;60,35306;19,63392;92,5681;16,63871;19,8287;66,3935;76,0413;20,9479;73,3434;12,74362;85,4391;42,0158;68,3816;71,5138;21,43077;41,04062;20,0147;18,16386;57,4718;22,69349;16,26357;26,4647;25,56123
51,651;21,4024;21,7179;19,0456;22,9484;18,9153;24,8095;19,7375;20,1946;33,8812;25,7;18,0836;108,0352;50,7945;30,2327;42,1519;44,9899;66,5565;58,96779;19,80651;98,5736;16,32621;20,55164;66,2317;78,6419;20,4293;70,167;12,72499;85,1503;42,4233;69,5418;70,6277;21,85044;41,10827;20,43609;18,68484;57,7272;22,55528;16,58955;26,2602;25,40054
51,7219984;21,1492;22,2975;18,9561;22,6357;18,3363;24,2279;20,0067;19,2105;36,7331;26,0477;18,1097;107,7011;50,742;30,1693;42,0355;44,486;66,1948;59,93608;19,2932;103,674;16,32498;20,46958;66,5665;77,5795;20,1238;66,5009;12,58794;85,4555;41,835;69,855;71,5333;21,39394;41,35154;20,27646;18,80371;57,9507;22,68401;16,36546;26,36044;25,57944
51,793;21,0371;22,2577;19,6078;22,797;18,604;23,8016;20,7445;19,4636;38,5369;27,0442;19,1;107,8103;50,2744;30,0579;42,2891;44,9634;65,8409;58,5598;19,29616;105,6516;16,05101;20,49048;66,768;74,6891;19,2832;62,1577;12,60169;86,0696;42,3679;69,0454;71,6277;21,46317;40,99711;20,22605;18,63944;58,4994;22,82314;16,47895;25,90319;25,60974
51,8639984;21,2988;21,6196;19,5576;22,7369;17,9183;22,3315;21,3251;19,3372;40,5939;27,9548;18,7267;108,0533;49,2101;30,4212;41,8914;44,5052;66,0869;59,31685;19,2651;105,4084;16,06707;19,39095;65,7066;73,6341;19,5978;58,5386;12,7077;84,5079;41,9004;69,5702;71,1775;21,3366;40,94271;19,98772;18,4045;57,7541;22,53847;16,6717;26,26154;25,21226
51,934;21,2651;22,0467;19,4741;23,3438;18,0211;22,7788;21,3496;19,1283;42,8401;27,7956;20,0607;107,3912;49,8701;30,2405;41,3457;44,7144;65,7092;59,33483;19,52049;101,8123;16,99864;19,66615;65,1958;72,256;19,8124;54,6753;12,47283;84,6887;42,4399;68,9635;71,9315;21,25549;40,83807;20,03684;18,42409;57,2183;22,78621;16,28941;26,24412;25,31524
52,005;20,461;21,5493;19,3379;23,8649;18,017;22,9446;21,4905;19,0468;41,7989;28,2293;20,1104;107,9809;49,9785;30,1757;42,9684;44,6122;65,6582;58,78677;19,11365;96,6431;16,95208;19,22746;64,0535;75,071;20,2099;50,6661;12,63451;85,0333;42,3828;68,8089;71,7239;21,40765;41,12463;20,10567;18,36678;57,6926;22,7382;16,58781;26,23295;24,9147
52,0759984;22,1589;22,1717;19,3571;24,2204;18,0872;24,0273;21,5672;19,4666;39,9143;28,1738;20,2888;108,0978;50,3394;30,2382;41,3544;44,6759;65,9725;59,06042;19,54309;91,8222;17,40489;18,30296;63,6474;76,3797;21,0462;48,5548;12,47594;84,4219;41,8513;68,4007;72,2591;21,23341;41,03944;20,19051;18,60397;57,2562;22,53253;16,16981;26,38621;25,48224
52,147;27,5605;26,2894;28,4817;26,3313;30,5063;43,5023;37,4959;43,0422;45,2624;35,5165;27,4363;106,0363;50,7284;31,2139;41,2704;44,3851;65,1341;58,79925;18,25644;85,1815;17,44998;17,68487;63,531;77,6158;21,7965;46,9785;12,65957;83,916;42,5248;67,5177;70,996;21,47035;40,86853;19,46809;18,41562;57,4847;22,43878;16,29637;26,08937;25,57674
52,217;25,6962;25,6625;26,6686;25,504;27,9614;38,9733;33,8248;40,3006;42,0898;33,4875;26,2924;106,9702;50,0339;31,4743;41,0697;43,7788;64,8918;57,26017;18,14808;78,1693;17,03211;17,4337;62,607;79,831;20,9203;45,2252;12,08982;83,4552;43,1864;67,1911;70,7546;20,98837;39,55686;19,34102;18,20741;57,8464;22,40985;15,75239;25,07492;24,22344
52,2879984;25,1108;24,4605;24,6975;24,5556;25,5514;35,1069;30,5812;34,8129;39,8818;30,2003;24,1423;106,6938;49,8171;31,3718;41,0502;43,7196;65,3801;58,38102;18,94423;74,2251;17,03718;17,85897;63,9596;76,4648;21,0356;45,3396;12,69173;84,5763;42,7303;67,3621;70,7288;21,08255;40,33412;19,63442;18,36691;57,3326;22,41386;15,92946;24,85999;24,70821
52,359;24,7105;24,1477;23,7596;24,0457;23,0035;31,8137;27,3852;31,1139;38,1584;27,8218;22,4989;108,6238;51,5669;31,1446;41,9342;44,5815;65,8086;59,37428;18,94149;69,5477;16,77359;17,82995;67,2619;74,1722;21,2237;47,4499;12,74651;84,1677;42,6833;67,1858;70,4006;21,37448;40,50321;19,80354;18,53819;57,5272;22,60832;16,0807;26,07939;24,98846
52,4299984;24,5183;23,3351;22,2795;23,6902;22,5709;29,7071;25,269;28,5349;36,4926;26,6517;21,3078;108,7852;50,092;30,8027;41,7754;44,9297;66,242;58,91036;19,59675;68,0708;16,79212;18,48331;67,7802;74,4593;20,882;52,7063;12,50033;84,9194;42,1989;68,1663;71,1403;21,67437;41,33925;19,82102;18,45162;57,3031;22,40425;16,3074;26,37906;25,44364
52,5;23,5259;22,7492;21,1226;22,9101;21,2296;28,5;23,6036;25,4108;34,9921;25,0237;20,2633;108,7946;49,38;30,5645;42,3804;44,7451;66,4496;59,43695;19,66139;74,6785;16,55608;18,92387;68,2263;76,4935;20,4862;60,5753;12,85961;85,0486;41,9762;68,8727;70,8347;21,45572;41,31381;20,23888;18,55791;57,9653;22,37419;16,58316;26,49777;25,84743
52,571;22,7674;22,5141;20,2478;22,9228;19,9664;27,993;22,0339;22,6416;35,9112;24,3567;19,6692;108,6505;50,5116;30,5873;42,7382;44,5553;66,1489;59,27141;19,09907;86,6635;16,33659;18,8;69,9801;78,4809;20,0632;68,1395;12,56088;85,3254;41,5975;69,0032;71,418;21,33869;41,01849;20,34474;18,65718;58,1485;22,63873;16,58491;26,28135;25,46889
52,6419984;21,981;23,0665;19,8386;22,848;19,4657;26,8205;21,2166;21,6077;35,6059;23,7162;19,1084;107,3941;50,349;30,5929;41,8369;45,3588;65,8374;59,5975;19,76869;94,7023;16,19775;18,97129;70,4183;75,8429;19,5377;75,4255;12,76447;85,6713;42,0494;69,0816;71,5851;21,48877;41,34181;20,60372;18,63839;57,5695;22,80256;16,82671;26,64284;25,93562
52,713;21,7649;22,2842;19,7576;22,5702;19,1734;24,5506;20,3652;19,928;33,9779;23,4442;19,1491;107,6965;50,6375;30,1479;41,2869;44,3875;65,3604;59,31186;19,40558;102,0303;16,45467;18,67208;70,5182;72,407;19,1637;76,0121;12,82169;85,3269;41,6957;69,184;71,9017;21,40347;41,38852;20,37172;18,64461;57,2581;22,95016;16,55123;26,45368;25,31758
52,783;21,3763;22,2665;19,3458;22,505;18,2316;24,3376;20,323;19,9498;33,7481;23,8312;19,7693;107,2262;50,1135;30,4691;41,5933;45,4911;65,3138;59,10012;19,58703;106,3178;16,97295;18,98097;69,6529;72,8143;19,0303;74,1785;12,74584;84,7309;41,7668;67,8355;71,4737;21,22649;41,19806;19,83981;18,61654;57,504;22,53012;16,65515;26,22773;25,62795
52,8539984;21,7084;22,0495;19,4933;22,4667;18,181;24,4057;20,5762;19,5673;33,1034;24,4598;19,9881;108,181;50,3281;29,8518;41,868;45,7306;65,8529;59,0422;19,33608;106,4118;17,13834;19,30889;69,0014;74,8446;18,5563;71,5096;12,78377;84,6011;41,6704;68,3312;72,277;21,50731;40,98835;20,51907;18,51304;57,0662;22,64193;16,19216;26,11915;25,24599
52,925;21,4016;22,0059;19,1365;22,3289;18,6165;24,1835;21,6192;19,1633;33,5401;25,5822;20,7402;107,54;51,384;30,51;42,3012;44,622;65,504;58,80449;19,1973;104,3804;17,29175;18,88736;68,5809;76,8393;18,6578;68,071;12,83633;84,7842;41,7631;68,4617;70,9939;21,60724;40,7407;19,87126;18,80013;57,705;22,50417;16,31321;25,67322;25,40054
52,9959984;21,7581;21,8248;19,19;23,1901;18,406;23,5329;21,958;19,3802;35,4928;26,5738;20,09;107,29;49,4941;30,092;41,7854;44,5154;65,6226;58,50861;19,74398;101,984;17,08634;18,55257;66,8721;77,2458;20,3507;64,5981;12,65403;84,7319;42,4835;69,6713;71,3525;21,38127;41,29126;20,26251;18,51516;57,8716;22,83434;16,19071;26,29937;25,57078
53,066;21,434;21,5862;19,2855;23,5431;17,9875;22,6964;22,0355;19,0385;36,6809;26,948;20,2055;106,2602;49,7284;30,0745;42,0156;44,819;65,3782;59,35381;19,47613;94,5542;16,97913;18,46958;65,4503;74,4591;21,364;59,9164;12,53338;84,6295;41,8189;68,1511;71,8475;20,92934;40,92294;20,10567;18,66353;58,1114;22,64925;16,55007;26,39112;25,71975
53,137;20,5668;21,4417;18,6282;24,1803;17,9293;22,7622;22,3808;18,4187;36,769;25,59;20,8219;106,6192;49,7696;29,9211;42,2129;45,0164;65,4267;58,5186;19,19962;89,2146;16,49938;17,98222;64,9883;71,8447;20,8183;56,4063;12,79042;84,0617;41,559;67,4496;71,2941;21,31021;40,87195;20,08242;18,43468;57,2012;22,41946;16,0656;26,07626;24,76447
53,2079984;27,5373;26,1268;28,1096;25,5693;31,3639;41,933;36,6651;35,5964;45,6784;30,5607;26,9471;106,6447;51,0593;31,3196;41,3133;44,7596;65,658;59,11411;19,32742;85,0705;16,64205;17,94009;66,7104;75,1387;21,5749;53,8792;12,77733;84,4278;41,433;67,161;72,1002;21,46186;41,07813;20,06586;18,35116;56,6039;22,30914;16,17213;25,76542;25,38377
53,279;26,9697;26,6848;27,6318;25,8383;29,0767;41,9136;35,2993;41,7197;48,4146;36,0305;26,6034;106,4832;49,7883;31,6873;40,5612;44,0702;65,3755;58,56779;17,98437;80,1502;16,38748;17,2415;66,2067;79,3478;20,5043;53,4039;12,55289;83,3697;42,8325;67,6337;70,7263;20,99373;39,79885;19,32595;18,42488;57,948;22,17743;15,88128;25,61617;24,74554
53,349;25,5609;25,24;26,3543;25,2912;26,3118;37,1759;31,9632;37,12;43,9858;33,7938;24,3679;106,4859;50,8938;31,5532;41,3622;43,8637;64,6832;57,9568;18,28306;74,9782;16,3414;17,09953;66,1494;79,6513;20,5191;54,7789;12,51297;84,5773;43,2033;66,8918;69,9251;21,26868;39,99883;19,47274;18,37829;57,5309;22,53367;16,08969;25,44832;24,72191
53,4199984;24,7029;23,9209;24,6072;24,2336;24,4972;32,9629;28,3199;32,3293;40,2198;30,6361;22,6221;106,8064;49,9153;30,8925;40,9935;44,7795;66,0852;58,83021;18,83354;72,4901;16,13772;17,48019;65,9755;77,2351;20,3332;55,4288;12,71546;84,1521;43,2565;67,8596;70,6673;21,49569;40,26796;19,68856;18,44646;58,1096;22,49125;16,51263;25,5274;25,0514
53,491;24,665;23,6729;22,6332;23,0946;22,8466;31,2265;26,1416;30,2071;36,7461;29,1249;21,557;107,4691;49,7504;31,2384;42,1177;44,6473;65,2667;59,92185;19,36291;77,5886;16,8288;18,8181;65,6075;74,1082;19,9028;53,9997;12,92837;84,3748;42,4575;67,9277;70,9702;21,57576;40,9193;19,92986;18,68167;57,4596;22,70961;16,33788;26,03292;25,20541
53,5619984;23,9027;22,6684;21,4789;22,8803;21,818;29,009;23,7778;26,7688;36,608;27,7181;20,848;108,0481;49,7521;30,7627;42,2164;45,2996;66,278;58,66542;19,46029;85,7493;17,19466;19,05242;65,0054;73,6637;20,9214;56,6037;12,84098;84,6375;42,1966;67,1787;70,8834;21,6348;41,10945;20,2227;18,65109;57,0552;22,43329;16,51466;26,06539;25,46907
53,633;22,5803;22,497;20,9589;22,6611;20,41;27,4727;22,4741;23,4847;35,3376;26,5732;19,6367;107,3404;50,0181;30,4686;41,7438;44,9916;65,9251;59,8392;19,01986;94,0037;17,2022;19,3688;64,9881;75,1125;20,7104;58,6486;12,61189;84,3303;41,3407;67,7773;70,4645;21,19044;41,14173;20,28651;19,01416;57,4994;22,44587;16,74427;26,30489;25,47917
53,703;21,8942;22,7005;19,9745;22,851;19,5749;25,038;21,6417;21,7227;35,2127;25,1268;18,6505;107,2852;49,6132;30,2563;42,6603;45,1053;65,5516;59,10712;19,24271;99,452;17,31868;19,51825;65,8067;77,6313;21,6791;61,0628;12,81725;84,371;41,3604;67,7305;70,6517;21,42973;41,4767;20,504;18,55076;57,0608;22,60912;16,33324;26,78627;25,09125
53,7739984;21,7164;22,2989;20,0297;22,4737;18,8391;23,7485;21,7198;20,5734;34,6559;23,5209;18,3024;107,1374;50,6448;30,0529;41,6175;44,625;65,9522;59,59026;19,39755;101,5555;17,24815;19,91888;67,2365;76,0694;21,8443;60,3929;12,3717;84,2145;41,5317;67,8145;70,6234;21,55107;40,75823;20,17116;18,44103;57,0745;22,61873;16,09869;26,29461;25,51993
53,845;21,9836;21,5726;19,612;22,2394;18,2451;23,453;21,7071;19,9608;35,4254;23,024;18,4595;107,2726;50,633;30,628;40,656;44,8391;65,8724;58,98951;19,54035;103,155;17,28557;19,74384;67,8224;73,7766;21,619;60,1144;12,33976;85,3469;41,2855;68,3273;71,2;21,54206;41,00973;20,28651;18,49279;57,0457;22,25769;15,77359;26,24278;25,74319
53,9159984;20,8099;21,7499;19,3212;22,4891;18,4401;23,8784;21,9751;19,6579;35,1158;22,2763;18,3714;107,2888;50,3569;30,3113;42,1337;44,6412;65,6038;59,38752;18,87812;101,9465;16,89365;18,96381;68,4889;71,3621;21,0287;60,5276;12,446;83,9191;41,4186;67,4851;71,1102;21,78331;40,84716;20,03814;18,34322;57,7031;22,42472;16,39971;26,29982;25,68314
53,986;20,7842;21,8972;19,3118;22,7012;18,2692;23,6331;22,0434;19,3621;36,0546;23,9863;17,7631;107,0582;49,6606;30,0605;41,5011;44,1005;65,4185;59,51561;19,30968;99,2643;16,9065;18,9819;68,8485;70,6841;20,4825;62,595;12,75826;84,6467;41,5853;68,9067;71,3531;21,25392;41,29446;20,42084;18,33567;57,012;22,59872;16,32047;26,39112;25,69937
54,057;20,6907;21,7788;18,7222;23,3521;18,2832;23,206;22,0137;19,2293;36,2706;24,229;18,1433;106,4762;49,926;29,84;41,3211;44,8612;65,5754;58,76679;19,37305;96,1427;16,69775;19,21123;68,0087;76,7223;20,008;65,1988;12,73453;84,4844;40,4477;67,2574;71,6463;21,02443;41,28912;20,15795;18,37525;57,9136;22,55676;15,8598;26,11439;25,54157
54,1279984;20,8622;21,883;19,3064;22,9018;17,9805;23,9212;22,1461;19,1135;35,6297;25,4474;17,8893;107,1256;50,9147;29,9177;40,7979;44,6319;66,2553;59,56305;19,38424;89,0579;16,39464;18,41966;68,1649;77,8457;19,1185;65,4804;12,61344;83,8612;41,3124;68,173;71,074;21,57145;40,79372;19,55721;18,17035;56,6896;22,36538;16,32627;25,94891;25,22849
54,199;20,8533;21,5695;19,0801;23,3978;18,1053;23,9001;21,852;18,9015;36,6947;26,9386;18,435;107,1238;49,987;29,9259;40,492;44,7186;65,769;59,54707;19,2556;83,3256;15,97406;18,91295;69,0696;76,3301;20,4102;63,6122;12,45509;84,4805;41,4233;66,6521;71,6402;21,2739;40,73322;20,35516;18,42674;57,9082;22,22396;16,11988;26,02607;25,02074
54,269;21,0358;21,5472;19,0835;23,6614;18,5293;23,7271;21,5392;18,8604;38,9261;27,9816;18,5176;107,3319;49,9238;29,9279;41,421;44,8212;65,7375;58,98502;19,52598;78,2616;16,49741;18,09173;69,5321;73,1183;20,4819;61,5424;12,35972;83,9762;41,4008;67,7578;70,9546;21,05368;40,67476;19,77395;18,38663;56,9873;22,49011;15,88592;25,70122;25,1816
54,3399984;21,0822;21,5542;19,42;23,2495;18,011;24,3917;21,8913;18,7729;40,8704;28,2545;18,3346;106,9766;50,3659;30,4484;41,325;44,7448;65,4946;59,76455;19,21103;73,5157;16,86314;17,78502;69,0688;71,4922;21,1392;59,208;12,73919;83,999;41,5417;67,0454;71,5693;21,33281;40,74209;20,00949;18,5088;57,496;22,44518;16,43338;26,00343;25,34608
54,411;28,2398;25,984;28,5721;25,1092;31,5053;43,0929;37,4932;42,5096;49,4034;35,9785;28,9548;106,7027;49,8187;31,4159;40,2787;44,2323;64,5701;58,66542;18,97972;69,3907;17,3288;17,69891;67,7075;75,5144;20,1849;55,1282;12,60989;83,9552;41,702;66,8667;71,246;21,61547;41,02875;19,93005;18,39365;56,9604;22,09329;16,22816;26,15013;25,38665
